Ano,Entidad,Bien juridico afectado,Tipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2019,Veracruz de Ignacio de la Llave,La sociedad,Corrupcion de menores,Corrupcion de menores,4,2,4,3,5,4,3,3,2,3,0,3
2019,Veracruz de Ignacio de la Llave,La sociedad,Trata de personas,Trata de personas,0,1,1,1,0,0,0,1,0,0,0,0
2019,Veracruz de Ignacio de la Llave,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,1,0,0
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,39,54,35,24,32,44,40,27,33,56,56,55
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,292,604,543,560,548,540,429,469,533,583,508,530
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,25,50,47,46,50,43,47,39,49,30,46,46
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,0,0,0,0,0,1,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,18,17,15,17,15,23,19,14,17,26,21,18
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,30,27,48,94,56,72,46,34,44,68,45,37
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,20,22,13,14,25,17,16,8,19,24,16,24
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,22,32,24,35,40,45,33,33,38,43,36,16
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,5,1,10,2,4,1,2,0,4,1,0,1
2019,Veracruz de Ignacio de la Llave,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,346,358,437,421,434,402,481,404,484,469,383,345
2019,Yucatan,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,1,0,1,0,0,0,0,0,1,0
2019,Yucatan,La vida y la Integridad corporal,Homicidio,Con arma blanca,2,2,1,2,0,1,1,1,3,1,2,2
2019,Yucatan,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,3,0,1,1,1,1,0,2,0,0,3
2019,Yucatan,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Homicidio,En accidente de transito,6,2,6,6,6,13,7,6,11,12,14,11
2019,Yucatan,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,0,1,1,1,1,1,1,2,1,1,0
2019,Yucatan,La vida y la Integridad corporal,Lesiones,Con arma blanca,3,3,6,5,8,9,8,4,7,10,4,9
2019,Yucatan,La vida y la Integridad corporal,Lesiones,Con otro elemento,17,15,45,24,29,29,22,17,30,32,35,19
2019,Yucatan,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Lesiones,En accidente de transito,0,2,2,0,1,1,3,2,12,7,12,7
2019,Yucatan,La vida y la Integridad corporal,Lesiones,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,0,0,0,1,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Feminicidio,Con arma blanca,0,0,0,0,1,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Feminicidio,Con otro elemento,0,0,0,0,1,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Aborto,Aborto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,15,10,24,14,16,31,6,0,20,2,18,4
2019,Yucatan,Libertad personal,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Secuestro,Secuestro para causar dano,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Secuestro,Secuestro expres,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Trafico de menores,Trafico de menores,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,1,2,0,0,1,0,1,0,1,1,0
2019,Yucatan,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,14,13,21,22,23,12,6,12,21,15,14,8
2019,Yucatan,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,2,1,1,1
2019,Yucatan,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,2,0,0,0,0,0,0
2019,Yucatan,La libertad y la seguridad sexual,Violacion simple,Violacion simple,9,5,4,9,4,5,4,9,4,3,2,2
2019,Yucatan,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,0,1,1,0,0,0,0,0,1,0,0,0
2019,Yucatan,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,98,92,160,211,176,183,164,119,105,92,124,107
2019,Yucatan,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,3,6,4,3,11,3,4,7,7,6,2,3
2019,Yucatan,El patrimonio,Robo,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Robo de motocicleta Sin violencia,16,11,28,15,18,17,23,26,20,18,21,8
2019,Yucatan,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,2,0,0,0,0,1,1,0,2,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,6,4,7,12,5,11,12,8,7,11,5,7
2019,Yucatan,El patrimonio,Robo,Sin violencia,9,2,1,6,4,4,21,8,2,6,8,2
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,1,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,46,46,45,47,91,43,62,24,25,19,27,18
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,1,1,1,2,1,2,2,0,0,0,1
2019,Yucatan,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,0,0,0,8,0,1,0,4,1,0,0
2019,Yucatan,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",0,0,1,2,1,2,8,1,2,2,0,1
2019,Yucatan,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Robo,Sin violencia,0,1,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,El patrimonio,Fraude,Fraude,25,36,48,73,36,42,28,35,46,63,84,43
2019,Yucatan,El patrimonio,Abuso de confianza,Abuso de confianza,18,13,51,85,54,34,80,42,44,42,43,43
2019,Yucatan,El patrimonio,Extorsion,Extorsion,0,0,1,0,0,0,1,0,2,1,1,1
2019,Yucatan,El patrimonio,Dano a la propiedad,Dano a la propiedad,101,112,127,119,148,142,179,126,190,171,140,132
2019,Yucatan,El patrimonio,Despojo,Despojo,7,4,6,13,6,5,10,2,2,4,1,4
2019,Yucatan,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,86,73,59,79,93,72,79,43,61,58,28,85
2019,Yucatan,La familia,Violencia familiar,Violencia familiar,124,134,146,121,123,92,106,95,106,97,76,75
2019,Yucatan,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,46,49,43,22,34,16,30,31,28,33,23,24
2019,Yucatan,La familia,Otros delitos contra la familia,Otros delitos contra la familia,8,13,17,20,10,19,36,17,6,5,4,2
2019,Yucatan,La sociedad,Corrupcion de menores,Corrupcion de menores,1,0,1,1,0,2,0,1,0,1,0,0
2019,Yucatan,La sociedad,Trata de personas,Trata de personas,0,0,0,0,5,0,0,1,0,4,0,1
2019,Yucatan,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,14,5,5,0,4,0,0,0,1,0,0
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,33,27,47,19,27,46,44,33,26,22,26,38
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,215,210,249,322,345,368,272,243,254,361,264,269
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,8,11,24,29,35,15,4,14,17,20,14,11
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,1,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,1,2,3,3,2,3,0,0,2,4,0,0
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,1,2,3,5,1,5,4,7,5,9,15,6
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,1,0,0,0,0,0,0,1
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,0,2,7,0,0,0,0,0,0,0,0,0
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,0,0
2019,Yucatan,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,264,275,402,394,405,353,207,222,114,173,151,213
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,Con arma de fuego,29,23,25,25,38,32,33,26,31,31,38,32
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,Con arma blanca,6,8,7,1,3,1,7,2,3,4,3,1
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,Con otro elemento,4,4,14,10,8,10,9,8,6,10,7,11
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,En accidente de transito,12,12,14,14,13,11,8,11,13,12,13,19
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,Con otro elemento,1,0,0,0,0,1,0,1,0,0,1,0
2019,Zacatecas,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,Con arma de fuego,11,2,4,11,12,11,21,14,18,10,12,15
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,Con arma blanca,9,13,12,10,16,15,16,17,11,9,15,12
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,Con otro elemento,40,34,38,40,56,53,38,38,66,48,36,43
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,No especificado,67,59,74,85,117,130,95,89,86,113,102,87
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,2,0,1,0,1,0,0,2,0,1,0
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,0,0,0,0,2,0,0,0,0,0,1
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,En accidente de transito,30,25,22,48,46,45,37,32,47,59,34,36
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,Con otro elemento,3,0,2,2,2,2,2,2,1,3,2,1
2019,Zacatecas,La vida y la Integridad corporal,Lesiones,No especificado,3,8,6,3,8,3,4,5,1,8,5,5
2019,Zacatecas,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,1,1,0,1,0,0,0,0,0,1,0,0
2019,Zacatecas,La vida y la Integridad corporal,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,1,0,0,1,0
2019,Zacatecas,La vida y la Integridad corporal,Feminicidio,Con otro elemento,0,0,0,0,1,0,1,0,1,1,0,1
2019,Zacatecas,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La vida y la Integridad corporal,Aborto,Aborto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,10,14,16,17,17,12,12,14,23,22,12,16
2019,Zacatecas,Libertad personal,Secuestro,Secuestro extorsivo,4,5,4,2,5,5,6,3,2,4,4,3
2019,Zacatecas,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Libertad personal,Secuestro,Secuestro para causar dano,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Libertad personal,Secuestro,Secuestro expres,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Libertad personal,Trafico de menores,Trafico de menores,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,26,31,22,20,30,27,28,30,27,28,30,15
2019,Zacatecas,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,13,16,29,23,13,21,10,16,21,23,17,15
2019,Zacatecas,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,0,2,10,7,6,7,8,7,11,19,12,8
2019,Zacatecas,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,3,5,1,4,2,2,0,1,0,2,1,0
2019,Zacatecas,La libertad y la seguridad sexual,Violacion simple,Violacion simple,15,11,13,13,18,21,19,24,20,8,14,5
2019,Zacatecas,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,6,8,13,9,15,9,7,8,17,10,5,3
2019,Zacatecas,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,2,2,0,0,2,2,1,0,1,0,1
2019,Zacatecas,El patrimonio,Robo,Con violencia,13,17,14,10,12,18,12,11,23,13,11,9
2019,Zacatecas,El patrimonio,Robo,Sin violencia,41,42,41,36,31,35,28,33,41,42,34,37
2019,Zacatecas,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,20,25,25,23,19,28,35,37,22,29,39,31
2019,Zacatecas,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,120,83,77,79,104,82,81,72,81,85,104,117
2019,Zacatecas,El patrimonio,Robo,Robo de motocicleta Con violencia,3,3,3,7,6,2,2,4,6,1,4,7
2019,Zacatecas,El patrimonio,Robo,Robo de motocicleta Sin violencia,15,16,18,30,22,23,14,22,21,25,20,19
2019,Zacatecas,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,1,0,0,0,1,1,1,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Sin violencia,1,2,3,2,0,4,1,4,5,0,1,2
2019,Zacatecas,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,1,0,0,0,1,1
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,1,1,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,1,2,2,2,2,4,2,2,4,1,2,1
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,3,2,0,2,2,0,0,0,3,1,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,1,3,2,1,1,1,0,1,2,2,3,3
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,1,0,0,0,1,0,0,1,1,1,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,1,0,0,0,0,1,0,0,1,0,0,0
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,1,0,0,0,0,0,0,0,0,0,1
2019,Zacatecas,El patrimonio,Robo,Con violencia,0,1,0,0,0,0,1,2,2,1,0,0
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,2,1,0,0,1,0,0,2,0,0,1
2019,Zacatecas,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,1,0,0
2019,Zacatecas,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,8,24,7,10,7,13,12,6,19,23,7,4
2019,Zacatecas,El patrimonio,Robo,Sin violencia,9,13,8,14,17,12,5,14,9,11,10,8
2019,Zacatecas,El patrimonio,Robo,Con violencia,3,0,2,1,2,3,4,2,1,1,0,1
2019,Zacatecas,El patrimonio,Robo,Sin violencia,22,24,31,24,21,30,22,24,17,19,7,13
2019,Zacatecas,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,2,2,0,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,1,4,3,2,0,1,1,0,0,0,1,1
2019,Zacatecas,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,0,1,0,1,0,0,0,0
2019,Zacatecas,El patrimonio,Robo,Robo de tractores Sin violencia,0,0,0,0,0,0,1,0,0,0,1,1
2019,Zacatecas,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,1,0,0,0,0,0,1,0,1,0
2019,Zacatecas,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",1,2,1,0,0,0,0,0,1,0,0,0
2019,Zacatecas,El patrimonio,Robo,Con violencia,78,74,72,76,67,66,109,67,75,67,91,92
2019,Zacatecas,El patrimonio,Robo,Sin violencia,282,262,257,278,299,243,310,284,320,343,295,264
2019,Zacatecas,El patrimonio,Fraude,Fraude,66,90,127,75,91,116,98,90,83,101,94,70
2019,Zacatecas,El patrimonio,Abuso de confianza,Abuso de confianza,29,23,46,22,35,36,31,33,28,34,36,21
2019,Zacatecas,El patrimonio,Extorsion,Extorsion,33,25,32,30,18,32,32,21,18,30,27,41
2019,Zacatecas,El patrimonio,Dano a la propiedad,Dano a la propiedad,162,156,177,177,199,189,199,211,171,214,187,205
2019,Zacatecas,El patrimonio,Despojo,Despojo,22,21,35,26,40,35,48,31,30,43,20,24
2019,Zacatecas,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,4,11,6,8,12,13,11,7,16,14,8,6
2019,Zacatecas,La familia,Violencia familiar,Violencia familiar,153,186,244,215,269,252,248,257,231,245,260,234
2019,Zacatecas,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,46,36,49,42,60,53,38,54,51,53,59,44
2019,Zacatecas,La familia,Otros delitos contra la familia,Otros delitos contra la familia,7,5,6,7,7,7,12,10,9,13,12,11
2019,Zacatecas,La sociedad,Corrupcion de menores,Corrupcion de menores,3,5,8,1,2,5,3,1,5,6,2,3
2019,Zacatecas,La sociedad,Trata de personas,Trata de personas,0,2,1,1,0,2,1,0,2,4,1,2
2019,Zacatecas,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,33,25,29,29,26,25,13,30,32,22,29,37
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,69,64,94,100,112,100,96,106,115,120,96,107
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,13,23,13,17,14,23,16,14,21,15,12,18
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,0,0,0,0,0,0,0,0,0,0,0
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,5,14,10,15,13,12,12,13,5,8,8,3
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,8,10,10,14,13,11,4,13,9,9,10,15
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,1,0,0,0,0,0,0,0
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,15,28,41,18,21,27,13,17,27,18,25,17
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,0,1,0,0,0,1,0,0,0,0,1,2
2019,Zacatecas,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,132,143,163,157,144,166,172,162,156,202,173,136
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,Con arma de fuego,3,6,3,4,6,5,7,3,1,1,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,1,2,0,2,1,1,1,1,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,Con otro elemento,1,2,2,0,3,2,1,2,0,3,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,1,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,En accidente de transito,11,7,15,17,12,12,13,15,10,10,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,Con arma de fuego,7,7,7,7,9,6,5,4,2,3,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,Con arma blanca,12,15,14,9,8,11,18,12,12,8,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,Con otro elemento,211,227,297,248,246,257,234,204,177,207,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,No especificado,43,47,48,45,22,46,58,69,91,67,,
2020,Aguascalientes,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,1,0,0,0,0,0,0,0,0,,
